Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,ASAS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H
D1,2015-01-31,Schalke 04,Hannover,1,0,H,1,0,H,15,13,5,1,15,15,5,7,2,3,1,0,1.95
D1,2015-01-31,Hamburg,FC Koln,0,2,A,0,0,D,10,15,3,6,17,11,3,3,3,1,0,0,2.2
D1,2015-02-05,Schalke 04,Stuttgart,3,2,H,1,1,D,20,15,6,7,14,14,5,4,1,0,0,0,1.91
D1,2015-02-05,Hoffenheim,Dortmund,1,1,D,1,1,D,15,11,4,3,15,19,8,5,1,3,0,0,4.0
D1,2015-02-05,Freiburg,Paderborn,1,2,A,1,0,H,15,14,5,6,10,13,8,6,1,3,0,0,1.91
D1,2015-02-05,Augsburg,FC Koln,0,0,D,0,0,D,16,6,3,1,11,16,8,5,0,0,0,0,2.1
D1,2015-02-05,Leverkusen,Bayern Munich,2,0,H,0,0,D,20,9,8,5,26,15,12,4,1,4,0,0,2.38
D1,2015-02-05,Wolfsburg,Hannover,2,2,D,2,0,H,20,15,4,9,9,16,5,5,1,1,0,0,1.4
D1,2015-02-05,Werder Bremen,Ein Frankfurt,1,0,H,0,0,D,16,14,8,5,22,15,10,5,2,2,0,0,2.05
D1,2015-02-10,Darmstadt,Mainz,2,3,A,1,2,A,14,14,4,7,12,20,2,6,1,2,0,0,3.1
D1,2015-02-13,Dortmund,Mainz,4,2,H,0,1,A,21,6,10,3,15,13,7,3,0,1,0,0,1.33
D1,2015-02-14,M'gladbach,FC Koln,1,0,H,0,0,D,19,14,8,1,10,12,10,1,2,4,0,0,1.73
D1,2015-02-14,Werder Bremen,Augsburg,3,2,H,3,1,H,19,16,9,4,21,15,5,10,2,2,0,0,2.6
D1,2015-02-14,Hoffenheim,Stuttgart,2,1,H,1,1,D,21,7,6,3,24,21,10,2,3,3,0,0,1.95
D1,2015-02-14,Ein Frankfurt,Schalke 04,1,0,H,0,0,D,8,8,2,6,21,12,5,7,5,1,0,0,2.3
D1,2015-02-14,Bayern Munich,Hamburg,8,0,H,3,0,H,25,7,14,2,3,16,3,0,0,1,0,0,1.09
D1,2015-02-14,Leverkusen,Wolfsburg,4,5,A,0,3,A,15,13,7,9,23,12,5,1,4,1,1,0,2.3
D1,2015-02-15,Hannover,Paderborn,1,2,A,0,0,D,10,11,2,5,16,12,7,1,3,1,0,0,1.85
D1,2015-02-15,Hertha,Freiburg,0,2,A,0,1,A,11,8,6,3,20,15,2,1,2,2,0,0,2.15
D1,2015-02-20,Stuttgart,Dortmund,2,3,A,1,2,A,7,13,2,9,13,12,2,5,1,2,0,0,6.0
D1,2015-02-21,Augsburg,Leverkusen,2,2,D,0,1,A,16,18,7,12,13,16,5,4,0,3,0,0,3.1
D1,2015-02-21,FC Koln,Hannover,1,1,D,1,1,D,16,7,7,5,13,20,3,5,2,3,0,1,2.3
D1,2015-02-21,Freiburg,Hoffenheim,1,1,D,1,1,D,10,14,5,5,20,22,4,1,2,3,1,0,3.1
D1,2015-02-21,Mainz,Ein Frankfurt,3,1,H,1,1,D,13,8,6,1,14,18,6,1,2,3,0,1,2.4
D1,2015-02-21,Schalke 04,Werder Bremen,1,1,D,0,0,D,24,14,5,4,13,12,7,1,1,2,0,0,2.05
D1,2015-02-21,Paderborn,Bayern Munich,0,6,A,0,2,A,13,17,3,9,10,13,4,4,0,0,1,0,17.0
D1,2015-02-22,Hamburg,M'gladbach,1,1,D,0,0,D,13,12,3,2,14,11,4,5,3,3,0,0,3.1
D1,2015-02-22,Wolfsburg,Hertha,2,1,H,1,1,D,17,3,5,2,10,14,6,3,1,2,0,0,1.33
D1,2015-02-27,Bayern Munich,FC Koln,4,1,H,2,1,H,23,9,9,4,5,11,14,5,0,1,0,0,1.1
D1,2015-02-28,Ein Frankfurt,Hamburg,2,1,H,1,1,D,19,9,6,5,18,27,4,3,2,3,0,1,2.0
D1,2015-02-28,Dortmund,Schalke 04,3,0,H,0,0,D,31,3,13,0,13,13,9,5,2,2,0,0,1.5
D1,2015-02-28,Leverkusen,Freiburg,1,0,H,1,0,H,11,3,4,2,15,13,3,2,1,2,0,0,1.36
D1,2015-02-28,Hannover,Stuttgart,1,1,D,0,0,D,16,9,5,1,20,16,8,4,2,2,1,1,2.1
D1,2015-02-28,Hertha,Augsburg,1,0,H,0,0,D,9,11,4,3,22,17,4,5,3,4,0,0,2.8
D1,2015-02-28,Hoffenheim,Mainz,2,0,H,0,0,D,16,19,5,4,12,12,6,9,3,0,0,0,2.0
D1,2015-03-02,Bayern Munich,Schalke 04,1,1,D,0,0,D,10,8,2,5,13,19,5,1,3,1,1,0,1.13
D1,2015-03-02,Ein Frankfurt,Wolfsburg,1,1,D,0,0,D,12,9,4,2,20,16,1,6,2,2,0,0,3.8
D1,2015-03-02,Hannover,Mainz,1,1,D,1,0,H,9,17,5,7,15,15,7,4,1,1,0,0,2.25
D1,2015-03-02,M'gladbach,Freiburg,1,0,H,1,0,H,11,15,6,5,15,14,4,4,1,2,0,0,1.53
D1,2015-03-05,Mainz,Hamburg,1,2,A,0,1,A,9,13,5,5,12,13,8,2,4,2,1,0,1.73
D1,2015-03-05,Hertha,M'gladbach,1,2,A,1,1,D,10,18,3,7,15,10,3,3,2,3,0,0,5.0
D1,2015-03-10,M'gladbach,Wolfsburg,2,0,H,0,0,D,10,10,3,3,15,14,3,1,2,3,0,0,2.6
D1,2015-03-10,Ingolstadt,Ein Frankfurt,2,0,H,0,0,D,14,12,4,2,11,11,4,3,1,2,0,0,2.5
D1,2015-03-10,Hoffenheim,Stuttgart,2,2,D,1,0,H,11,18,4,7,12,15,6,5,3,1,0,0,2.45
D1,2015-03-10,Hertha,Hamburg,3,0,H,1,0,H,13,8,6,2,13,15,4,5,1,1,0,0,2.2
D1,2015-03-10,Hannover,Werder Bremen,1,0,H,0,0,D,12,19,5,6,17,11,7,6,4,1,0,0,2.6
D1,2015-03-13,Leverkusen,Stuttgart,4,0,H,2,0,H,11,9,5,5,25,8,3,4,3,3,0,0,1.44
D1,2015-03-14,Dortmund,FC Koln,0,0,D,0,0,D,10,7,5,2,14,8,5,2,2,0,0,0,1.33
D1,2015-03-14,Ein Frankfurt,Paderborn,4,0,H,2,0,H,11,8,6,3,13,24,9,3,2,6,0,0,1.73
D1,2015-03-14,Hertha,Schalke 04,2,2,D,1,1,D,13,12,6,6,18,16,3,5,3,2,0,0,2.75
D1,2015-03-14,Hoffenheim,Hamburg,3,0,H,1,0,H,20,10,7,2,19,18,9,6,1,2,0,1,1.75
D1,2015-03-14,Werder Bremen,Bayern Munich,0,4,A,0,2,A,6,13,3,7,20,16,3,3,3,3,0,0,10.0
D1,2015-03-14,Augsburg,Mainz,0,2,A,0,1,A,13,12,2,7,23,13,4,2,0,0,0,0,1.95
D1,2015-03-15,M'gladbach,Hannover,2,0,H,1,0,H,23,7,8,1,14,15,2,5,1,0,0,0,1.75
D1,2015-03-15,Wolfsburg,Freiburg,3,0,H,1,0,H,25,16,8,5,9,14,5,5,0,1,0,0,1.33
D1,2015-03-20,Hamburg,Hertha,0,1,A,0,0,D,13,9,4,3,21,21,4,6,2,1,1,0,2.38
D1,2015-03-21,Freiburg,Augsburg,2,0,H,0,0,D,15,17,8,6,16,12,4,6,1,0,0,0,3.0
D1,2015-03-21,Schalke 04,Leverkusen,0,1,A,0,1,A,13,16,5,7,17,17,4,9,2,4,0,0,3.0
D1,2015-03-21,Stuttgart,Ein Frankfurt,3,1,H,0,0,D,9,11,5,5,17,11,2,9,2,2,0,0,2.5
D1,2015-03-21,FC Koln,Werder Bremen,1,1,D,0,1,A,14,11,2,6,14,22,8,6,2,2,0,0,2.2
D1,2015-03-21,Hannover,Dortmund,2,3,A,1,1,D,15,13,5,6,13,21,8,4,1,1,1,0,5.0
D1,2015-03-21,Paderborn,Hoffenheim,0,0,D,0,0,D,15,8,7,2,19,19,9,4,0,2,0,1,3.75
D1,2015-03-22,Mainz,Wolfsburg,1,1,D,1,0,H,22,8,1,3,11,17,8,4,0,2,0,0,3.25
D1,2015-03-22,Bayern Munich,M'gladbach,0,2,A,0,1,A,16,4,8,4,15,9,4,2,0,2,0,0,1.17
D1,2015-04-02,Dortmund,Augsburg,0,1,A,0,0,D,15,8,6,3,12,11,4,1,0,1,0,1,1.44
D1,2015-04-02,FC Koln,Stuttgart,0,0,D,0,0,D,5,7,0,4,10,10,2,4,2,0,0,0,2.25
D1,2015-04-02,Hertha,Leverkusen,0,1,A,0,0,D,2,9,0,3,14,16,4,2,2,2,1,0,5.5
D1,2015-04-02,Hoffenheim,Werder Bremen,1,2,A,1,1,D,13,10,5,6,13,30,7,1,1,4,0,0,1.67
D1,2015-04-02,Paderborn,Hamburg,0,3,A,0,1,A,13,12,3,4,11,18,5,5,1,2,0,0,2.5
D1,2015-04-04,Hoffenheim,M'gladbach,1,4,A,1,3,A,22,12,6,7,14,9,5,3,3,2,0,0,2.7
D1,2015-04-04,Wolfsburg,Stuttgart,3,1,H,1,1,D,23,13,9,5,14,16,8,7,1,2,0,0,1.44
D1,2015-04-04,Werder Bremen,Mainz,0,0,D,0,0,D,15,15,5,3,23,16,3,2,4,2,0,0,2.5
D1,2015-04-04,Ein Frankfurt,Hannover,2,2,D,1,0,H,13,15,7,6,17,24,4,9,2,3,0,0,2.0
D1,2015-04-04,Leverkusen,Hamburg,4,0,H,2,0,H,25,4,9,1,10,17,7,2,3,2,0,0,1.36
D1,2015-04-04,Dortmund,Bayern Munich,0,1,A,0,1,A,15,7,2,2,16,19,2,1,2,3,0,0,3.3
D1,2015-04-04,Freiburg,FC Koln,1,0,H,1,0,H,11,19,4,6,8,16,5,7,3,2,0,0,2.6
D1,2015-04-10,Leverkusen,Augsburg,1,1,D,1,1,D,22,3,8,0,13,22,9,1,2,3,0,0,1.4
D1,2015-04-10,Bayern Munich,Dortmund,5,1,H,2,1,H,14,10,9,4,14,8,4,4,3,1,0,0,1.5
D1,2015-04-10,Schalke 04,FC Koln,0,3,A,0,1,A,17,12,7,4,15,12,3,2,2,2,0,0,1.73
D1,2015-04-12,Schalke 04,Hannover,3,1,H,0,0,D,26,7,8,1,8,13,6,4,1,1,0,0,1.6
D1,2015-04-17,Ein Frankfurt,M'gladbach,0,0,D,0,0,D,17,11,5,4,17,13,8,5,3,2,0,0,4.2
D1,2015-04-18,Augsburg,Stuttgart,2,1,H,1,1,D,12,16,4,7,21,16,2,6,2,4,0,0,2.2
D1,2015-04-18,Dortmund,Paderborn,3,0,H,0,0,D,21,2,8,0,14,7,5,3,1,0,0,0,1.22
D1,2015-04-18,Hoffenheim,Bayern Munich,0,2,A,0,1,A,8,20,1,5,16,21,1,10,3,3,0,0,5.5
D1,2015-04-18,Hertha,FC Koln,0,0,D,0,0,D,10,7,4,2,9,14,8,11,0,1,0,0,2.5
D1,2015-04-18,Freiburg,Mainz,2,3,A,0,2,A,25,12,10,5,15,9,10,5,1,1,0,0,2.8
D1,2015-04-18,Leverkusen,Hannover,4,0,H,2,0,H,25,5,10,1,14,23,11,0,1,3,0,0,1.36
D1,2015-04-19,Wolfsburg,Schalke 04,1,1,D,0,0,D,26,7,9,2,17,19,7,1,2,2,0,0,1.7
D1,2015-04-19,Werder Bremen,Hamburg,1,0,H,0,0,D,11,8,5,2,12,22,3,0,1,3,0,1,2.0
D1,2015-04-24,Mainz,Schalke 04,2,0,H,2,0,H,11,18,3,2,10,11,4,6,0,2,0,0,2.45
D1,2015-04-25,Bayern Munich,Hertha,1,0,H,0,0,D,16,8,7,3,13,7,5,2,0,1,0,0,1.17
D1,2015-04-25,Dortmund,Ein Frankfurt,2,0,H,2,0,H,12,11,4,0,22,12,2,2,3,3,0,0,1.33
D1,2015-04-25,FC Koln,Leverkusen,1,1,D,0,0,D,14,9,4,5,14,16,5,4,2,3,0,0,4.75
D1,2015-04-25,Hamburg,Augsburg,3,2,H,2,1,H,15,14,8,3,15,20,2,4,3,1,0,0,2.7
D1,2015-04-25,Hannover,Hoffenheim,1,2,A,1,1,D,12,13,5,4,24,19,2,6,5,2,0,0,2.4
D1,2015-04-25,Stuttgart,Freiburg,2,2,D,2,0,H,11,14,3,7,17,16,4,6,3,2,1,0,1.91
D1,2015-04-26,Paderborn,Werder Bremen,2,2,D,2,1,H,20,13,8,6,22,28,14,6,1,1,1,0,2.7
D1,2015-04-26,M'gladbach,Wolfsburg,1,0,H,0,0,D,19,9,5,0,9,14,4,5,2,2,0,0,2.4
D1,2015-05-04,Hertha,Paderborn,2,0,H,0,0,D,13,8,5,2,18,19,3,2,1,4,0,0,1.95
D1,2015-05-04,Augsburg,Schalke 04,0,0,D,0,0,D,21,18,3,3,22,23,4,4,3,3,0,0,2.4
D1,2015-05-12,Hamburg,Mainz,1,3,A,0,1,A,20,11,7,6,19,18,2,3,2,1,0,0,2.25
D1,2015-05-12,M'gladbach,Bayern Munich,3,1,H,0,0,D,13,22,6,6,13,12,3,9,1,2,0,0,9.0
D1,2015-05-12,Ingolstadt,Hoffenheim,1,1,D,0,0,D,9,7,2,2,11,18,2,1,2,1,0,0,2.25
D1,2015-05-12,FC Koln,Augsburg,0,1,A,0,0,D,22,22,8,8,17,18,7,6,2,4,0,0,2.2
D1,2015-05-12,Wolfsburg,Dortmund,1,2,A,0,1,A,22,14,8,6,14,14,9,5,3,2,0,0,4.0
D1,2015-05-12,Hertha,Leverkusen,2,1,H,1,1,D,10,8,4,2,18,15,8,2,1,3,0,1,3.75
D1,2015-05-16,Leverkusen,Hoffenheim,2,0,H,1,0,H,13,16,4,5,20,14,4,9,2,0,0,0,1.4
D1,2015-05-16,Freiburg,Bayern Munich,2,1,H,1,1,D,9,17,3,6,16,15,2,10,1,0,0,0,7.0
D1,2015-05-16,Hertha,Ein Frankfurt,0,0,D,0,0,D,9,1,2,0,20,26,4,4,3,5,0,0,2.0
D1,2015-05-16,Mainz,FC Koln,2,0,H,0,0,D,18,12,6,4,15,14,2,5,1,3,0,0,2.1
D1,2015-05-16,Wolfsburg,Dortmund,2,1,H,1,1,D,12,17,8,3,11,11,6,5,4,2,0,0,2.63
D1,2015-05-16,Augsburg,Hannover,1,2,A,1,1,D,8,8,2,3,20,18,3,4,1,4,2,1,2.3
D1,2015-05-16,Schalke 04,Paderborn,1,0,H,0,0,D,18,22,2,4,14,14,10,9,3,2,0,0,1.62
D1,2015-05-16,Stuttgart,Hamburg,2,1,H,2,1,H,22,7,11,1,10,21,9,2,1,5,0,0,1.75
D1,2015-05-16,Werder Bremen,M'gladbach,0,2,A,0,0,D,19,14,3,4,13,7,5,4,0,1,0,0,4.33
D1,2015-05-23,Paderborn,Stuttgart,1,2,A,1,1,D,15,18,5,3,12,18,2,8,2,2,0,0,3.4
D1,2015-05-23,M'gladbach,Augsburg,1,3,A,1,0,H,10,15,3,4,13,17,1,6,4,2,1,0,1.55
D1,2015-05-23,Hoffenheim,Hertha,2,1,H,1,0,H,16,4,5,1,14,18,1,2,2,2,0,0,1.91
D1,2015-05-23,Hannover,Freiburg,2,1,H,1,0,H,11,9,6,5,16,15,3,5,3,2,0,0,1.95
D1,2015-05-23,Hamburg,Schalke 04,2,0,H,0,0,D,11,11,4,4,16,18,3,6,1,2,0,0,2.4
D1,2015-05-23,FC Koln,Wolfsburg,2,2,D,1,2,A,12,15,3,5,14,11,4,8,0,0,0,0,3.8
D1,2015-05-23,Bayern Munich,Mainz,2,0,H,1,0,H,20,7,7,5,11,11,5,3,0,0,0,0,1.2
D1,2015-05-23,Ein Frankfurt,Leverkusen,2,1,H,2,1,H,8,19,3,7,20,14,3,8,2,0,0,0,4.5
D1,2015-05-23,Dortmund,Werder Bremen,3,2,H,3,1,H,22,7,8,4,11,3,9,1,0,0,0,0,1.29
D1,2015-06-02,Schalke 04,M'gladbach,1,0,H,1,0,H,10,8,4,1,17,15,5,3,1,0,0,0,2.6
D1,2015-06-03,Stuttgart,Hertha,0,0,D,0,0,D,14,7,3,2,16,14,8,2,2,2,0,1,2.1
D1,2015-06-11,Hannover,Hertha,1,3,A,0,1,A,7,12,2,4,19,9,2,2,2,3,0,0,2.63
D1,2015-06-12,Ein Frankfurt,Darmstadt,0,1,A,0,1,A,15,19,3,4,19,9,10,7,4,3,0,0,1.91
D1,2015-06-12,Stuttgart,Werder Bremen,1,1,D,1,0,H,12,7,4,2,18,16,4,5,2,2,0,0,1.95
D1,2015-07-02,Freiburg,Dortmund,0,3,A,0,1,A,7,22,1,12,11,12,3,5,1,2,0,0,5.5
D1,2015-07-02,FC Koln,Paderborn,0,0,D,0,0,D,17,9,5,3,13,15,9,4,1,2,0,0,1.95
D1,2015-07-02,Hamburg,Hannover,2,1,H,1,0,H,6,21,3,7,21,11,3,10,1,0,0,0,2.3
D1,2015-07-02,Mainz,Hertha,0,2,A,0,2,A,12,11,4,3,15,15,4,2,2,3,1,1,1.91
D1,2015-07-02,Stuttgart,Bayern Munich,0,2,A,0,1,A,4,8,0,4,26,21,4,1,1,1,0,0,13.0
D1,2015-07-02,Wolfsburg,Hoffenheim,3,0,H,2,0,H,9,16,5,4,20,16,2,4,2,1,0,0,1.57
D1,2015-07-03,Augsburg,Wolfsburg,1,0,H,0,0,D,12,10,6,2,10,14,4,5,1,1,0,0,3.5
D1,2015-07-03,Freiburg,Werder Bremen,0,1,A,0,1,A,14,16,5,4,16,20,6,5,2,1,0,0,2.6
D1,2015-07-03,Hamburg,Dortmund,0,0,D,0,0,D,4,12,2,2,23,12,1,7,5,2,0,0,6.0
D1,2015-07-03,Hannover,Bayern Munich,1,3,A,1,1,D,4,13,1,3,12,7,2,3,1,3,0,0,13.0
D1,2015-07-03,Mainz,M'gladbach,2,2,D,0,1,A,23,6,7,3,6,12,7,4,1,2,0,0,2.6
D1,2015-07-03,Schalke 04,Hoffenheim,3,1,H,2,0,H,14,18,5,7,15,19,3,4,1,1,0,0,2.25
D1,2015-07-11,Bayern Munich,Stuttgart,4,0,H,4,0,H,33,5,14,2,8,15,7,3,0,0,0,0,1.1
D1,2015-07-11,Darmstadt,Hamburg,1,1,D,0,1,A,15,8,3,3,14,18,3,2,4,2,0,0,2.75
D1,2015-07-11,Leverkusen,FC Koln,1,2,A,1,1,D,12,17,4,8,18,12,6,9,1,2,1,0,1.5
D1,2015-07-11,Mainz,Wolfsburg,2,0,H,1,0,H,12,8,5,0,24,22,4,3,2,3,0,1,3.3
D1,2015-07-11,M'gladbach,Ingolstadt,0,0,D,0,0,D,11,14,5,2,17,17,4,3,1,6,1,0,1.62
D1,2015-07-11,Hoffenheim,Ein Frankfurt,0,0,D,0,0,D,8,17,2,9,11,13,1,3,1,3,0,0,2.1
D1,2015-08-02,Werder Bremen,Leverkusen,2,1,H,2,1,H,7,13,4,2,14,16,4,7,1,3,0,0,4.2
D1,2015-08-02,Augsburg,Ein Frankfurt,2,2,D,2,1,H,11,16,6,5,20,20,3,3,3,3,0,0,1.91
D1,2015-08-03,FC Koln,Ein Frankfurt,4,2,H,1,0,H,9,12,6,5,18,15,4,10,2,2,1,0,2.4
D1,2015-08-03,Paderborn,Leverkusen,0,3,A,0,0,D,9,11,2,6,15,17,9,8,1,1,0,0,5.0
D1,2015-08-05,Hamburg,Freiburg,1,1,D,0,1,A,16,15,8,7,16,16,5,6,0,1,0,0,2.2
D1,2015-08-11,Dortmund,Schalke 04,3,2,H,2,1,H,14,9,7,3,10,16,5,3,3,4,0,0,1.3
D1,2015-08-11,Augsburg,Werder Bremen,1,2,A,0,0,D,18,15,6,4,13,20,7,4,1,4,0,0,2.2
D1,2015-08-14,Bayern Munich,Hamburg,5,0,H,1,0,H,23,5,9,1,10,12,7,0,2,2,0,0,1.08
D1,2015-08-15,Werder Bremen,Schalke 04,0,3,A,0,1,A,15,16,2,5,7,16,5,6,0,2,0,0,3.0
D1,2015-08-15,Mainz,Ingolstadt,0,1,A,0,0,D,9,14,3,5,20,15,6,2,2,3,0,0,2.05
D1,2015-08-15,Leverkusen,Hoffenheim,2,1,H,1,1,D,25,6,9,2,12,18,13,5,1,0,0,0,1.5
D1,2015-08-15,Dortmund,M'gladbach,4,0,H,3,0,H,17,5,7,1,13,14,3,5,0,1,0,0,1.73
D1,2015-08-15,Darmstadt,Hannover,2,2,D,1,0,H,11,14,4,5,21,22,5,9,1,2,0,0,2.5
D1,2015-08-15,Augsburg,Hertha,0,1,A,0,0,D,20,11,3,4,20,22,7,4,1,2,1,1,2.0
D1,2015-08-16,Stuttgart,FC Koln,1,3,A,0,0,D,28,9,8,5,13,8,13,3,3,2,0,0,2.05
D1,2015-08-16,Wolfsburg,Ein Frankfurt,2,1,H,2,1,H,5,13,3,6,14,19,7,3,1,1,0,0,1.44
D1,2015-08-21,Hertha,Werder Bremen,1,1,D,1,1,D,10,9,2,3,11,16,6,2,0,1,0,0,2.05
D1,2015-08-22,Ein Frankfurt,Augsburg,1,1,D,0,1,A,11,14,3,4,17,21,7,4,2,3,0,0,2.25
D1,2015-08-22,FC Koln,Wolfsburg,1,1,D,1,0,H,9,15,6,7,15,11,2,4,2,1,0,0,4.2
D1,2015-08-22,Hannover,Leverkusen,0,1,A,0,1,A,6,11,3,4,15,21,3,8,0,0,0,0,4.2
D1,2015-08-22,Hoffenheim,Bayern Munich,1,2,A,1,1,D,2,5,1,2,7,2,1,2,0,0,0,0,9.5
D1,2015-08-22,Hamburg,Stuttgart,3,2,H,1,2,A,14,12,5,4,18,22,0,5,3,3,0,1,2.88
D1,2015-08-22,Schalke 04,Darmstadt,1,1,D,0,1,A,21,9,5,3,16,18,6,6,1,2,0,0,1.44
D1,2015-08-23,Ingolstadt,Dortmund,0,4,A,0,0,D,3,18,2,8,18,16,1,4,2,3,0,0,7.0
D1,2015-08-23,M'gladbach,Mainz,1,2,A,0,1,A,15,13,6,4,12,12,3,0,2,1,0,0,1.67
D1,2015-08-28,Wolfsburg,Schalke 04,3,0,H,1,0,H,9,12,5,1,12,16,2,3,1,2,0,0,2.0
D1,2015-08-29,Mainz,Hannover,3,0,H,2,0,H,18,11,6,4,9,13,8,5,0,2,0,0,2.0
D1,2015-08-29,FC Koln,Hamburg,2,1,H,0,0,D,6,17,3,7,17,9,3,8,3,2,0,1,1.83
D1,2015-08-29,Stuttgart,Ein Frankfurt,1,4,A,1,2,A,15,6,4,4,19,17,6,1,3,3,1,0,1.95
D1,2015-08-29,Bayern Munich,Leverkusen,3,0,H,1,0,H,14,10,6,4,12,14,7,5,2,3,0,0,1.33
D1,2015-08-29,Augsburg,Ingolstadt,0,1,A,0,0,D,10,16,2,3,22,16,3,4,3,3,0,0,2.0
D1,2015-08-29,Darmstadt,Hoffenheim,0,0,D,0,0,D,5,15,1,2,13,16,4,6,3,2,0,0,3.0
D1,2015-08-30,Dortmund,Hertha,3,1,H,1,0,H,15,4,6,4,16,12,5,1,0,2,0,0,1.2
D1,2015-08-30,Werder Bremen,M'gladbach,2,1,H,1,1,D,22,9,6,5,17,18,5,6,3,1,0,1,3.2
D1,2015-09-05,Bayern Munich,Augsburg,0,1,A,0,0,D,16,12,4,4,14,16,4,5,2,1,1,0,1.53
D1,2015-09-05,M'gladbach,Leverkusen,3,0,H,0,0,D,10,19,7,2,15,15,6,10,2,3,0,0,2.5
D1,2015-09-05,Hannover,Werder Bremen,1,1,D,1,0,H,12,9,3,3,16,19,8,1,4,1,0,0,2.0
D1,2015-09-05,Ein Frankfurt,Hoffenheim,3,1,H,3,0,H,13,8,4,5,21,25,1,1,3,3,0,0,2.8
D1,2015-09-05,Dortmund,Hertha,2,0,H,1,0,H,15,2,4,0,16,11,7,3,2,3,0,0,1.29
D1,2015-09-05,Stuttgart,Mainz,2,0,H,0,0,D,18,7,7,2,16,19,7,2,2,1,0,0,2.0
D1,2015-09-13,Schalke 04,Mainz,2,1,H,1,1,D,24,15,7,4,18,20,5,7,1,3,0,0,1.85
D1,2015-09-13,Hoffenheim,Werder Bremen,1,3,A,0,1,A,10,16,5,6,13,22,7,3,2,4,0,0,1.95
D1,2015-09-18,Mainz,Hoffenheim,3,1,H,1,1,D,12,13,4,4,13,15,6,8,1,2,0,0,2.15
D1,2015-09-19,Hamburg,Ein Frankfurt,0,0,D,0,0,D,11,7,2,4,11,17,5,11,0,4,0,0,2.5
D1,2015-09-19,Werder Bremen,Ingolstadt,0,1,A,0,0,D,13,13,4,4,24,19,8,5,3,4,1,0,2.05
D1,2015-09-19,Darmstadt,Bayern Munich,0,3,A,0,1,A,5,18,2,6,10,8,1,5,2,1,0,0,19.0
D1,2015-09-19,FC Koln,M'gladbach,1,0,H,0,0,D,11,9,5,2,10,16,2,2,0,3,0,0,2.4
D1,2015-09-19,Wolfsburg,Hertha,2,0,H,0,0,D,14,9,4,4,16,9,7,5,1,2,0,0,1.5
D1,2015-09-20,Dortmund,Leverkusen,3,0,H,1,0,H,22,8,10,3,10,17,3,1,1,3,0,0,1.73
D1,2015-09-20,Stuttgart,Schalke 04,0,1,A,0,0,D,26,10,9,6,11,18,6,5,3,3,0,0,2.63
D1,2015-09-20,Augsburg,Hannover,2,0,H,2,0,H,17,16,8,2,12,15,6,6,1,4,0,0,2.0
D1,2015-09-22,Hertha,FC Koln,2,0,H,1,0,H,17,13,8,7,12,14,6,1,1,1,0,0,2.38
D1,2015-09-22,Ingolstadt,Hamburg,0,1,A,0,0,D,12,8,1,3,15,16,8,5,2,1,0,0,2.3
D1,2015-09-22,Bayern Munich,Wolfsburg,5,1,H,0,1,A,17,7,12,2,11,12,5,1,1,2,0,0,1.25
D1,2015-09-22,Darmstadt,Werder Bremen,2,1,H,1,1,D,9,12,3,4,20,19,5,1,3,1,0,1,2.63
D1,2015-09-23,Schalke 04,Ein Frankfurt,2,0,H,0,0,D,13,18,7,6,9,17,5,7,2,2,0,0,1.83
D1,2015-09-23,M'gladbach,Augsburg,4,2,H,4,0,H,21,13,12,4,20,21,6,2,2,5,0,0,2.15
D1,2015-09-23,Leverkusen,Mainz,1,0,H,0,0,D,20,3,6,2,16,13,11,3,3,0,0,0,1.53
D1,2015-09-23,Hoffenheim,Dortmund,1,1,D,1,0,H,10,14,5,4,15,13,5,4,2,1,0,0,7.0
D1,2015-09-23,Hannover,Stuttgart,1,3,A,1,2,A,8,19,3,12,15,17,3,7,3,3,0,0,2.88
D1,2015-09-25,FC Koln,Ingolstadt,1,1,D,1,1,D,15,16,4,5,14,16,8,4,2,3,0,0,2.05
D1,2015-09-26,Wolfsburg,Hannover,1,1,D,1,0,H,22,8,9,3,11,9,9,0,2,2,0,0,1.4
D1,2015-09-26,Werder Bremen,Leverkusen,0,3,A,0,1,A,9,17,0,7,12,15,2,6,1,2,0,0,3.8
D1,2015-09-26,Augsburg,Hoffenheim,1,3,A,1,1,D,26,11,9,5,8,9,7,3,1,4,0,0,2.25
D1,2015-09-26,Hamburg,Schalke 04,0,1,A,0,0,D,13,10,4,5,14,14,4,4,1,3,0,0,2.88
D1,2015-09-26,Mainz,Bayern Munich,0,3,A,0,0,D,6,17,1,9,17,11,3,4,1,1,0,0,12.0
D1,2015-09-26,Stuttgart,M'gladbach,1,3,A,1,2,A,22,9,6,5,15,15,12,3,4,1,0,0,2.1
D1,2015-09-27,Dortmund,Darmstadt,2,2,D,0,1,A,16,4,4,3,16,13,8,0,0,2,0,0,1.14
D1,2015-09-27,Ein Frankfurt,Hertha,1,1,D,1,0,H,11,14,2,6,11,14,7,3,2,1,0,0,1.95
D1,2015-10-04,Hannover,Hertha,1,1,D,0,0,D,11,9,5,3,18,10,10,2,3,1,0,0,1.95
D1,2015-10-05,FC Koln,Schalke 04,2,0,H,1,0,H,13,5,6,1,10,16,5,6,1,2,0,0,2.75
